State,City,Population
Iowa,Eldridge,"6,162"
Iowa,Orange City,"6,151"
Iowa,Estherville,"6,121"
Iowa,Maquoketa,"6,012"
Kansas,Wichita,"388,413"
Kansas,Overland Park,"184,525"
Kansas,Kansas City,"149,636"
Kansas,Olathe,"133,062"
Kansas,Topeka,"127,215"
Kansas,Lawrence,"92,763"
Kansas,Shawnee,"64,599"
Kansas,Manhattan,"56,078"
Kansas,Lenexa,"51,042"
Kansas,Salina,"47,867"
Kansas,Hutchinson,"41,642"
Kansas,Leavenworth,"36,000"
Kansas,Leawood,"34,395"
Kansas,Dodge City,"28,117"
Kansas,Garden City,"27,004"
Kansas,Junction City,"24,665"
Kansas,Emporia,"24,560"
Kansas,Derby,"23,234"
Kansas,Prairie Village,"21,877"
Kansas,Hays,"21,044"
Kansas,Liberal,"21,012"
Kansas,Gardner,"20,667"
Kansas,Pittsburg,"20,394"
Kansas,Newton,"19,120"
Kansas,Great Bend,"15,840"
Kansas,McPherson,"13,189"
Kansas,El Dorado,"12,879"
Kansas,Andover,"12,509"
Kansas,Ottawa,"12,403"
Kansas,Winfield,"12,258"
Kansas,Arkansas City,"12,205"
Kansas,Lansing,"11,713"
Kansas,Merriam,"11,290"
Kansas,Haysville,"11,112"
Kansas,Atchison,"10,771"
Kansas,Parsons,"10,174"
Kansas,Coffeyville,"9,876"
Kansas,Mission,"9,501"
Kansas,Chanute,"9,295"
Kansas,Augusta,"9,242"
Kansas,Independence,"9,162"
Kansas,Fort Riley North,"8,927"
Kansas,Wellington,"7,942"
Kansas,Fort Scott,"7,874"
Kansas,Fort Riley,"7,761"
Kansas,Park City,"7,556"
Kansas,Bonner Springs,"7,553"
Kansas,Bel Aire,"7,284"
Kansas,Valley Center,"7,057"
Kansas,Pratt,"6,963"
Kansas,Roeland Park,"6,840"
Kansas,Abilene,"6,590"
Kansas,Eudora,"6,303"
Kansas,Mulvane,"6,289"
Kansas,Ulysses,"6,160"
Kansas,De Soto,"6,038"
Kentucky,Lexington-Fayette,"310,797"
Kentucky,Fayette,"286,518"
Kentucky,Louisville,"262,764"
Kentucky,Bowling Green,"62,479"
Kentucky,Owensboro,"58,374"
Kentucky,Covington,"40,944"
Kentucky,Richmond,"33,556"
Kentucky,Hopkinsville,"32,634"
Kentucky,Florence,"31,888"
Kentucky,Georgetown,"31,653"
Kentucky,Elizabethtown,"29,974"
Kentucky,Nicholasville,"29,097"
Kentucky,Henderson,"28,900"
Kentucky,Frankfort,"27,557"
Kentucky,Jeffersontown,"26,949"
Kentucky,Pleasure Ridge Park,"26,433"
Kentucky,Independence,"26,378"
Kentucky,Paducah,"24,978"
Kentucky,Valley Station,"23,531"
Kentucky,Radcliff,"22,952"
Kentucky,Ashland,"21,335"
Kentucky,Newburg,"21,162"
Kentucky,Madisonville,"19,622"
Kentucky,Erlanger,"18,647"
Kentucky,Murray,"18,630"
Kentucky,Winchester,"18,443"
Kentucky,Fern Creek,"18,325"
Kentucky,Okolona,"18,261"
Kentucky,St. Matthews,"17,911"
Kentucky,Fort Campbell,"17,198"
Kentucky,Danville,"16,620"
Kentucky,Fort Thomas,"16,329"
Kentucky,Burlington,"15,926"
Kentucky,Shively,"15,643"
Kentucky,Highview,"15,547"
Kentucky,Newport,"15,426"
Kentucky,Shelbyville,"14,985"
Kentucky,Berea,"14,658"
Kentucky,Glasgow,"14,339"
Kentucky,Fort Campbell North,"13,685"
Kentucky,Hebron,"13,050"
Kentucky,Bardstown,"12,998"
Kentucky,Mount Washington,"12,246"
Kentucky,Flaherty,"12,202"
Kentucky,Spottsville,"11,944"
Kentucky,Shepherdsville,"11,856"
Kentucky,Somerset,"11,422"
Kentucky,Lyndon,"11,311"
Kentucky,Campbellsville,"11,282"
Kentucky,Lawrenceburg,"11,093"
Kentucky,Fort Knox,"10,124"
Kentucky,Mayfield,"10,122"
Kentucky,Middlesborough,"9,872"
Kentucky,Paris,"9,747"
Kentucky,St. Dennis,"9,411"
Kentucky,Versailles,"9,054"
Kentucky,Oakbrook,"9,036"
Kentucky,Keavy,"8,991"
Kentucky,Maysville,"8,851"
Kentucky,Alexandria,"8,790"
Kentucky,Edgewood,"8,741"
Kentucky,Franklin,"8,695"
Kentucky,La Grange,"8,516"
Kentucky,Elsmere,"8,507"
Kentucky,Harrodsburg,"8,361"
Kentucky,Fort Mitchell,"8,266"
Kentucky,London,"8,126"
Kentucky,Hillview,"8,002"
Kentucky,Francisville,"7,944"
Kentucky,Ashland Rural,"7,942"
Kentucky,Fairdale,"7,853"
Kentucky,Cannonsburg,"7,592"
Kentucky,South Williamson,"7,525"
Kentucky,Oak Grove,"7,515"
Kentucky,Buechel,"7,457"
Kentucky,Piner-Visalia,"7,429"
Kentucky,Villa Hills,"7,426"
Kentucky,Middletown,"7,422"
Kentucky,Flatwoods,"7,405"
Kentucky,Pikeville,"7,327"
Kentucky,Corbin,"7,308"
Kentucky,Highland Heights,"7,194"
Kentucky,Mount Sterling,"7,178"
Kentucky,Grants Lick,"7,067"
Kentucky,Coxs Creek,"7,050"
Kentucky,Russellville,"7,038"
Kentucky,Morehead,"6,978"
Kentucky,Leitchfield,"6,872"
Kentucky,Taylor Mill,"6,728"
Kentucky,Cynthiana,"6,365"
Kentucky,Fairdealing,"6,279"
Kentucky,Pine Grove,"6,249"
Kentucky,Princeton,"6,199"
Kentucky,Cold Spring,"6,161"
Kentucky,Wilmore,"6,123"
Kentucky,Monticello,"6,095"
Louisiana,New Orleans,"384,320"
Louisiana,Baton Rouge,"228,895"
Louisiana,Shreveport,"198,242"
Louisiana,Metairie,"138,481"
Louisiana,Lafayette,"126,066"
Louisiana,Lake Charles,"74,889"
Louisiana,Bossier City,"67,472"
Louisiana,Kenner,"67,064"
Louisiana,Monroe,"49,601"
Louisiana,Alexandria,"48,175"
Louisiana,Houma,"34,124"
Louisiana,Marrero,"33,141"
Louisiana,New Iberia,"30,745"
Louisiana,Laplace,"29,872"
Louisiana,Central,"28,119"
Louisiana,Slidell,"27,622"
Louisiana,Prairieville,"26,895"
Louisiana,Terrytown,"23,319"
Louisiana,Ruston,"22,301"
Louisiana,Hammond,"20,363"
Louisiana,Harvey,"20,348"
Louisiana,Sulphur,"20,206"
Louisiana,Bayou Cane,"19,355"
Louisiana,Shenandoah,"18,399"
Louisiana,Natchitoches,"18,384"
Louisiana,Gretna,"17,845"
Louisiana,Chalmette,"16,751"
Louisiana,Opelousas,"16,617"
Louisiana,Estelle,"16,377"
Louisiana,Zachary,"16,219"
Louisiana,Thibodaux,"14,603"
Louisiana,Pineville,"14,425"
Louisiana,Baker,"13,776"
Louisiana,River Ridge,"13,494"
Louisiana,Crowley,"13,189"
Louisiana,West Monroe,"12,985"
Louisiana,Minden,"12,808"
Louisiana,Belle Chasse,"12,679"
Louisiana,Abbeville,"12,446"
Louisiana,Bayou Blue,"12,352"
Louisiana,Mandeville,"12,236"
Louisiana,Luling,"12,119"
Louisiana,Woodmere,"12,080"
Louisiana,Morgan City,"11,943"
Louisiana,Bogalusa,"11,926"
Louisiana,Moss Bluff,"11,557"
Louisiana,Destrehan,"11,535"
Louisiana,Claiborne,"11,507"
Louisiana,Jefferson,"11,193"
Louisiana,Youngsville,"11,006"
Louisiana,Bastrop,"10,881"
Louisiana,De Ridder,"10,799"
Louisiana,Gardere,"10,580"
Louisiana,Gonzales,"10,457"
Louisiana,Broussard,"10,356"
Louisiana,Eunice,"10,330"
Louisiana,Timberlane,"10,243"
Louisiana,Raceland,"10,193"
Louisiana,Jennings,"10,183"
Louisiana,Denham Springs,"10,097"
Louisiana,Waggaman,"10,015"
Louisiana,Merrydale,"9,772"
Louisiana,Reserve,"9,766"
Louisiana,Covington,"9,686"
Louisiana,Harahan,"9,334"
Louisiana,Fort Polk South,"9,038"
Louisiana,Scott,"8,910"
Louisiana,Lacombe,"8,679"
Louisiana,Westwego,"8,545"
Louisiana,Carencro,"8,453"
Louisiana,Breaux Bridge,"8,327"
Louisiana,Oak Hills Place,"8,195"
Louisiana,St. Rose,"8,122"
Louisiana,Rayne,"8,039"
Louisiana,Prien,"7,810"
Louisiana,Brownsville-Bawcomville,"7,751"
Louisiana,Oakdale,"7,723"
Louisiana,Bridge City,"7,706"
Louisiana,Galliano,"7,676"
Louisiana,Donaldsonville,"7,635"
Louisiana,Larose,"7,400"
Louisiana,Franklin,"7,368"
Louisiana,Ville Platte,"7,287"
Louisiana,Tallulah,"7,181"
Louisiana,Village St. George,"7,104"
Louisiana,Eden Isle,"7,041"
Louisiana,St. Gabriel,"6,993"
Louisiana,Old Jefferson,"6,980"
Louisiana,Plaquemine,"6,963"
Louisiana,Ponchatoula,"6,907"
Louisiana,Schriever,"6,853"
Louisiana,Leesville,"6,528"
Louisiana,Red Chute,"6,261"
Louisiana,Walker,"6,238"
Louisiana,Inniswold,"6,180"
Louisiana,Patterson,"6,107"
Louisiana,St. Martinville,"6,092"
Maine,Portland,"66,666"
Maine,Lewiston,"36,299"
Maine,Bangor,"32,568"
Maine,South Portland,"25,424"
Maine,Auburn,"22,912"
Maine,Biddeford,"21,337"
Maine,Sanford,"20,906"
Maine,Saco,"19,014"
Maine,Augusta,"18,705"
Maine,Westbrook,"17,886"
Maine,Windham,"17,001"
Maine,Waterville,"16,182"
Maine,Brunswick,"15,175"
Maine,York,"12,529"
Maine,Falmouth,"11,185"
Maine,Standish,"9,874"
Maine,Wells,"9,589"
Maine,Orono,"9,474"
Maine,Presque Isle,"9,317"
Maine,Brewer,"9,317"
Maine,Cape Elizabeth,"9,015"
Maine,Lisbon,"9,009"
Maine,Old Orchard Beach,"8,624"
Maine,Bath,"8,324"
Maine,Buxton,"8,034"
Maine,Caribou,"7,871"
Maine,Ellsworth,"7,843"
Maine,Winslow,"7,794"
Maine,Gray,"7,761"
Maine,Waterboro,"7,693"
Maine,Old Town,"7,693"
Maine,South Berwick,"7,220"
Maine,Rockland,"7,219"
Maine,Cumberland,"7,211"
Maine,Gorham,"6,882"
Maine,Belfast,"6,677"
Maine,Skowhegan,"6,297"
Maine,Eliot,"6,204"
Maine,Lebanon,"6,031"
Maryland,Baltimore,"622,793"
Maryland,Columbia,"99,615"
Maryland,Germantown,"86,395"
Maryland,Silver Spring,"71,452"
Maryland,Frederick,"68,400"
Maryland,Waldorf,"67,752"
Maryland,Glen Burnie,"67,639"
Maryland,Gaithersburg,"66,816"
Maryland,Rockville,"65,937"
Maryland,Ellicott City,"65,834"
Maryland,Dundalk,"63,597"
Maryland,Wheaton-Glenmont,"61,910"
Maryland,Bethesda,"60,858"
Maryland,Bowie,"57,646"
Maryland,Towson,"55,197"
Maryland,Aspen Hill,"48,759"
Maryland,Wheaton,"48,284"
Maryland,Bel Air South,"47,709"
Maryland,Potomac,"44,965"
Maryland,Severn,"44,231"
Maryland,North Bethesda,"43,828"
Maryland,Catonsville,"41,567"
Maryland,Hagerstown,"40,364"
Maryland,Essex,"39,262"
Maryland,Annapolis,"38,856"
Maryland,St. Charles,"38,740"
Maryland,Woodlawn,"37,879"
Maryland,Severna Park,"37,634"
Maryland,Odenton,"37,132"
Maryland,Oxon Hill-Glassmanor,"36,653"
Maryland,Clinton,"35,970"
Maryland,Suitland-Silver Hill,"34,746"
Maryland,Olney,"33,844"
Maryland,Chillum,"33,513"
Maryland,Salisbury,"32,563"
Maryland,Randallstown,"32,430"
Maryland,College Park,"32,256"
Maryland,Montgomery Village,"32,032"
Maryland,Pikesville,"30,764"
Maryland,Parkville,"30,734"
Maryland,Owings Mills,"30,622"
Maryland,Bel Air North,"30,568"
Maryland,Eldersburg,"30,531"
Maryland,Carney,"29,941"
Maryland,South Gate,"29,867"
Maryland,Milford Mill,"29,042"
Maryland,Perry Hall,"28,474"
Maryland,Crofton,"27,348"
Maryland,Laurel,"26,160"
Maryland,South Laurel,"26,112"
Maryland,Reisterstown,"25,968"
Maryland,Suitland,"25,825"
Maryland,Edgewood,"25,562"
Maryland,Lochearn,"25,333"
Maryland,Middle River,"25,191"
Maryland,North Potomac,"24,410"
Maryland,Scaggsville,"24,333"
Maryland,Pasadena,"24,287"
Maryland,Greenbelt,"24,125"
Maryland,Greater Landover,"23,741"
Maryland,Fort Washington,"23,717"
Maryland,Fairland,"23,681"
Maryland,Ilchester,"23,476"
Maryland,Arnold,"23,106"
Maryland,Landover,"23,078"
Maryland,Cockeysville,"20,776"
Maryland,Arbutus,"20,483"
Maryland,Cumberland,"20,235"
Maryland,Lake Shore,"19,477"
Maryland,Greater Upper Marlboro,"19,407"
Maryland,Rosedale,"19,257"
Maryland,Camp Springs,"19,096"
Maryland,Lanham-Seabrook,"18,858"
Maryland,Langley Park,"18,755"
Maryland,Westminster,"18,724"
Maryland,Hyattsville,"18,420"
Maryland,Ballenger Creek,"18,274"
Maryland,Green Haven,"18,140"
Maryland,Calverton,"17,724"
Maryland,Oxon Hill,"17,722"
Maryland,Takoma Park,"17,670"
Maryland,White Oak,"17,403"
Maryland,Glassmanor,"17,295"
Maryland,Seabrook,"17,287"
Maryland,Redland,"17,242"
Maryland,Beltsville,"16,772"
Maryland,Ferndale,"16,746"
Maryland,Easton,"16,675"
Maryland,Hillcrest Heights,"16,469"
Maryland,Lutherville-Timonium,"16,464"
Maryland,Lansdowne-Baltimore Highlands,"16,370"
Maryland,Maryland City,"16,093"
Maryland,Parole,"15,922"
Maryland,Elkton,"15,852"
Maryland,Elkridge,"15,593"
Maryland,East Riverdale,"15,509"
Maryland,Aberdeen,"15,434"
Maryland,Damascus,"15,257"
Maryland,Rossville,"15,147"
Maryland,Cloverly,"15,126"
Maryland,Adelphi,"15,086"
Maryland,Colesville,"14,647"
Maryland,District 8,"14,627"
Maryland,Brooklyn Park,"14,373"
Maryland,Linganore-Bartonsville,"14,343"
Maryland,Savage-Guilford,"14,182"
Maryland,Green Valley,"14,037"
Maryland,Clarksburg,"13,766"
Maryland,Glenmont,"13,529"
Maryland,Havre de Grace,"13,512"
Maryland,Chesapeake Ranch Estates-Drum Point,"13,485"
Maryland,Glenn Dale,"13,466"
Maryland,Kettering,"12,790"
Maryland,New Carrollton,"12,708"
Maryland,Riviera Beach,"12,677"
Maryland,Joppatowne,"12,616"
Maryland,Cambridge,"12,569"
Maryland,Kemp Mill,"12,564"
Maryland,District 3,"12,515"
Maryland,District 10,"12,502"
Maryland,Forestville,"12,353"
Maryland,Overlea,"12,275"
Maryland,Travilah,"12,159"
Maryland,Bennsville,"11,923"
Maryland,California,"11,857"
Maryland,Ocean Pines,"11,710"
Maryland,Lexington Park,"11,626"
Maryland,Mays Chapel,"11,420"
Maryland,Walker Mill,"11,302"
Maryland,Mitchellville,"10,967"
Maryland,Annapolis Neck,"10,950"
Maryland,Summerfield,"10,898"
Maryland,Largo,"10,709"
Maryland,Halfway,"10,701"
Maryland,Rosaryville,"10,697"
Maryland,Accokeek,"10,573"
Maryland,Chesapeake Ranch Estates,"10,519"
Maryland,Linthicum,"10,324"
Maryland,Bel Air,"10,264"
Maryland,Lanham,"10,157"
Maryland,Timonium,"9,925"
Maryland,District 3,"9,899"
Maryland,Coral Hills,"9,895"
Maryland,Lake Arbor,"9,776"
Maryland,Bladensburg,"9,583"
Maryland,Brock Hall,"9,552"
Maryland,North Kensington,"9,514"
Maryland,White Marsh,"9,513"
Maryland,Marlboro Village,"9,438"
Maryland,Mount Airy,"9,388"
Maryland,District 3,"9,350"
Maryland,Fort Meade,"9,327"
Maryland,Friendly,"9,250"
Maryland,Urbana,"9,175"
Maryland,Marlton,"9,031"
Maryland,Edgewater,"9,023"
Maryland,La Plata,"8,988"
Maryland,Fallston,"8,958"
Maryland,District 5,"8,876"
Maryland,Garrison,"8,823"
Maryland,District 1,"8,790"
Maryland,Leisure World,"8,749"
Maryland,Cape St. Claire,"8,747"
Maryland,District 25,"8,729"
Maryland,Frostburg,"8,684"
Maryland,Edgemere,"8,669"
Maryland,Linganore,"8,543"
Maryland,South Kensington,"8,462"
Maryland,Mount Rainier,"8,430"
Maryland,Lansdowne,"8,409"
Maryland,Burtonsville,"8,323"
Maryland,Mayo,"8,298"
Maryland,Rossmoor,"8,122"
Maryland,Four Corners,"7,945"
Maryland,Londontowne,"7,911"
Maryland,Temple Hills,"7,852"
Maryland,District 17,"7,692"
Maryland,District 21,"7,291"
Maryland,Westphalia,"7,266"
Maryland,Riverdale Park,"7,266"
Maryland,Bryans Road,"7,244"
Maryland,District 1,"7,153"
Maryland,Jessup,"7,137"
Maryland,Ocean City,"7,089"
Maryland,Savage,"7,054"
Maryland,Baltimore Highlands,"7,019"
Maryland,Robinwood,"6,918"
Maryland,Stevensville,"6,803"
Maryland,Darnestown,"6,802"
Maryland,Bowleys Quarters,"6,755"
Maryland,Taneytown,"6,752"
Maryland,Brandywine,"6,719"
Maryland,District 7,"6,661"
Maryland,Forest Glen,"6,582"
Maryland,Lutherville,"6,504"
Maryland,Cheverly,"6,449"
Maryland,Thurmont,"6,439"
Maryland,Riverside,"6,425"
Maryland,Hampstead,"6,363"
Maryland,Glenarden,"6,290"
Maryland,District Heights,"6,109"
Maryland,Brunswick,"6,102"
Maryland,Walkersville,"6,058"
Maryland,Hillandale,"6,043"
Massachusetts,Boston,"655,884"
Massachusetts,Worcester,"183,016"
Massachusetts,Springfield,"153,991"
Massachusetts,Lowell,"109,945"
Massachusetts,Cambridge,"109,694"
Massachusetts,New Bedford,"94,845"
Massachusetts,Brockton,"94,779"
Massachusetts,Quincy,"93,397"
Massachusetts,Lynn,"92,137"
Massachusetts,Fall River,"88,712"
Massachusetts,Newton,"88,287"
Massachusetts,Somerville,"78,901"
Massachusetts,Lawrence,"78,197"
Massachusetts,Framingham,"68,318"
Massachusetts,Waltham,"63,014"
Massachusetts,Haverhill,"62,488"
Massachusetts,Malden,"60,859"
Massachusetts,Brookline,"58,732"
Massachusetts,Medford,"57,437"
Massachusetts,Taunton,"56,544"
Massachusetts,Chicopee,"55,795"
Massachusetts,Weymouth Town,"55,643"
Massachusetts,Weymouth,"54,393"
Massachusetts,Revere,"54,157"
Massachusetts,Peabody,"52,376"
Massachusetts,Methuen,"49,112"
Massachusetts,Barnstable Town,"47,607"
Massachusetts,Everett,"44,231"
Massachusetts,Attleboro,"43,970"
Massachusetts,Pittsfield,"43,697"
Massachusetts,Arlington,"42,844"
Massachusetts,Salem,"42,824"
Massachusetts,Westfield,"41,608"
Massachusetts,Leominster,"41,150"
Massachusetts,Beverly,"40,952"
Massachusetts,Fitchburg,"40,445"
Massachusetts,Billerica,"40,243"
Massachusetts,Holyoke,"40,124"
Massachusetts,Marlborough,"39,612"
Massachusetts,Woburn,"39,272"
Massachusetts,Chelsea,"38,861"
Massachusetts,Amherst,"37,819"
Massachusetts,Braintree Town,"37,362"
Massachusetts,Shrewsbury,"35,608"
Massachusetts,Watertown,"34,127"
Massachusetts,Dartmouth,"34,032"
Massachusetts,Braintree,"33,951"
Massachusetts,Chelmsford,"33,802"
Massachusetts,Natick,"33,006"
Massachusetts,Franklin Town,"32,836"
Massachusetts,Randolph,"32,112"
Massachusetts,Franklin,"32,079"
Massachusetts,Lexington,"31,394"
Massachusetts,Gloucester,"29,626"
Massachusetts,Dracut,"29,457"
Massachusetts,Tewksbury,"28,961"
Massachusetts,Needham,"28,886"
Massachusetts,Agawam Town,"28,772"
Massachusetts,North Attleborough,"28,712"
Massachusetts,West Springfield Town,"28,627"
Massachusetts,Agawam,"28,616"
Massachusetts,Norwood,"28,602"
Massachusetts,West Springfield,"28,582"
Massachusetts,Northampton,"28,554"
Massachusetts,North Andover,"28,352"
Massachusetts,Wellesley,"27,982"
Massachusetts,Melrose,"27,969"
Massachusetts,Milton,"27,003"
Massachusetts,Stoughton,"26,962"
Massachusetts,Saugus,"26,628"
Massachusetts,Danvers,"26,493"
Massachusetts,Milford,"25,055"
Massachusetts,Wakefield,"24,932"
Massachusetts,Reading,"24,747"
Massachusetts,Belmont,"24,729"
Massachusetts,Dedham,"24,729"
Massachusetts,Burlington,"24,498"
Massachusetts,Yarmouth,"23,793"
Massachusetts,Mansfield,"23,184"
Massachusetts,Middleborough,"23,116"
Massachusetts,Easton,"23,112"
Massachusetts,Wilmington,"22,325"
Massachusetts,Westford,"21,951"
Massachusetts,Acton,"21,924"
Massachusetts,Wareham,"21,822"
Massachusetts,Canton,"21,561"
Massachusetts,Stoneham,"21,437"
Massachusetts,Winchester,"21,374"
Massachusetts,Ludlow,"21,103"
Massachusetts,Gardner,"20,381"
Massachusetts,Marblehead,"19,808"
Massachusetts,Winthrop,"19,298"
Massachusetts,Amherst Center,"19,065"
Massachusetts,Norton,"19,031"
Massachusetts,Winthrop Town,"18,352"
Massachusetts,Somerset,"18,165"
Massachusetts,Newburyport,"17,926"
Massachusetts,Pembroke,"17,837"
Massachusetts,Grafton,"17,765"
Massachusetts,Concord,"17,668"
Massachusetts,Sudbury,"17,659"
Massachusetts,South Hadley,"17,514"
Massachusetts,Rockland,"17,489"
Massachusetts,Greenfield Town,"17,368"
Massachusetts,Holden,"17,346"
Massachusetts,North Attleborough Center,"17,061"
Massachusetts,Southbridge Town,"16,825"
Massachusetts,Amesbury Town,"16,794"
Massachusetts,Ashland,"16,593"
Massachusetts,Easthampton,"16,324"
Massachusetts,Auburn,"16,188"
Massachusetts,Easthampton Town,"16,036"
Massachusetts,Abington,"15,985"
Massachusetts,Fairhaven,"15,873"
Massachusetts,Swansea,"15,865"
Massachusetts,Longmeadow,"15,784"
Massachusetts,East Longmeadow,"15,720"
Massachusetts,Northbridge,"15,707"
Massachusetts,Westport,"15,532"
Massachusetts,Hudson,"14,907"
Massachusetts,North Reading,"14,892"
Massachusetts,Westwood,"14,618"
Massachusetts,Whitman,"14,489"
Massachusetts,Mashpee,"14,006"
Massachusetts,Hanover,"13,879"
Massachusetts,East Bridgewater,"13,794"
Massachusetts,Swampscott,"13,787"
Massachusetts,Greenfield,"13,768"
Massachusetts,Seekonk,"13,722"
Massachusetts,Southbridge,"13,619"
Massachusetts,Holliston,"13,547"
Massachusetts,Uxbridge,"13,457"
Massachusetts,Raynham,"13,383"
Massachusetts,North Adams,"13,354"
Massachusetts,Bedford,"13,320"
Massachusetts,Millbury,"13,261"
Massachusetts,Wayland,"12,994"
Massachusetts,Charlton,"12,981"
Massachusetts,Medway,"12,752"
Massachusetts,Amesbury,"12,457"
Massachusetts,Harwich,"12,243"
Massachusetts,Palmer Town,"12,174"
Massachusetts,Rehoboth,"11,608"
Massachusetts,Lynnfield,"11,596"
Massachusetts,Carver,"11,509"
Massachusetts,Webster,"11,412"
Massachusetts,Dudley,"11,390"
Massachusetts,Tyngsborough,"11,292"
Massachusetts,Weston,"11,261"
Massachusetts,Norfolk,"11,227"
Massachusetts,South Yarmouth,"11,092"
Massachusetts,Leicester,"10,970"
Massachusetts,Wrentham,"10,955"
Massachusetts,Holbrook,"10,791"
Massachusetts,Lakeville,"10,602"
Massachusetts,Norwell,"10,506"
Massachusetts,Acushnet,"10,303"
Massachusetts,Hull,"10,293"
Massachusetts,Maynard,"10,106"
Massachusetts,Southborough,"9,767"
Massachusetts,Southwick,"9,502"
Massachusetts,Blackstone,"9,026"
Massachusetts,Middleton,"8,987"
Massachusetts,Sutton,"8,963"
Massachusetts,Littleton,"8,924"
Massachusetts,Freetown,"8,870"
Massachusetts,Andover,"8,762"
Massachusetts,Monson,"8,560"
Massachusetts,Douglas,"8,471"
Massachusetts,Montague,"8,437"
Massachusetts,Athol,"8,265"
Massachusetts,Plainville,"8,264"
Massachusetts,Georgetown,"8,183"
Massachusetts,Lancaster,"8,055"
Massachusetts,Templeton,"8,013"
Massachusetts,Millis,"7,891"
Massachusetts,Bridgewater,"7,841"
Massachusetts,Sterling,"7,808"
Massachusetts,Hamilton,"7,764"
Massachusetts,West Boylston,"7,669"
Massachusetts,Upton,"7,542"
Massachusetts,Cohasset,"7,542"
Massachusetts,Halifax,"7,518"
Massachusetts,Plymouth,"7,494"
Massachusetts,Nantucket,"7,446"
Massachusetts,Clinton,"7,389"
Massachusetts,Mansfield Center,"7,360"
Massachusetts,Middleborough Center,"7,319"
Massachusetts,Westminster,"7,277"
Massachusetts,Pinehurst,"7,152"
Massachusetts,Dighton,"7,086"
Massachusetts,West Bridgewater,"6,916"
Massachusetts,North Amherst,"6,819"
Massachusetts,Dalton,"6,756"
Massachusetts,Whitinsville,"6,704"
Massachusetts,Newbury,"6,666"
Massachusetts,Stow,"6,590"
Massachusetts,Cochituate,"6,569"
Massachusetts,Harvard,"6,520"
Massachusetts,Medfield,"6,483"
Massachusetts,Groveland,"6,459"
Massachusetts,Berkley,"6,411"
Massachusetts,Lincoln,"6,362"
Massachusetts,Merrimac,"6,338"
Massachusetts,Ware,"6,170"
Massachusetts,Northborough,"6,167"
Massachusetts,Oxford,"6,103"
Massachusetts,Ashburnham,"6,081"
Massachusetts,Mattapoisett,"6,045"
Massachusetts,East Falmouth,"6,038"
Massachusetts,West Concord,"6,028"
Massachusetts,West Yarmouth,"6,012"
Michigan,Detroit,"680,250"
Michigan,Grand Rapids,"193,792"
Michigan,Warren,"135,099"
Michigan,Sterling Heights,"131,741"
Michigan,Ann Arbor,"117,770"
Michigan,Lansing,"114,620"
Michigan,Flint,"99,002"
Michigan,Dearborn,"95,535"
Michigan,Livonia,"94,958"
Michigan,Troy,"83,107"
Michigan,Westland,"82,314"
Michigan,Farmington Hills,"81,435"
Michigan,Kalamazoo,"75,922"
Michigan,Wyoming,"74,826"
Michigan,Canton,"73,490"
Michigan,Waterford,"73,473"
Michigan,Rochester Hills,"73,125"
Michigan,Southfield,"73,002"
Michigan,Shelby,"68,294"
Michigan,West Bloomfield Township,"65,149"
Michigan,Taylor,"61,594"
Michigan,St. Clair Shores,"60,036"
Michigan,Pontiac,"59,808"
Michigan,Royal Oak,"59,069"
Michigan,Novi,"58,416"
Michigan,Dearborn Heights,"56,415"
Michigan,Battle Creek,"51,833"
Michigan,Kentwood,"50,764"
Michigan,Saginaw,"49,844"
Michigan,Redford,"49,678"
Michigan,East Lansing,"48,648"
Michigan,Portage,"47,837"
Michigan,Roseville,"47,598"
Michigan,Bloomfield Township,"43,211"
Michigan,Midland,"41,957"
Michigan,Muskegon,"38,393"
Michigan,Lincoln Park,"37,231"
Michigan,Bay City,"34,149"
Michigan,Holland,"33,644"
Michigan,Jackson,"33,200"
Michigan,Eastpointe,"32,654"
Michigan,Madison Heights,"30,267"
Michigan,Oak Park,"29,834"
Michigan,Southgate,"29,416"
Michigan,Port Huron,"29,168"
Michigan,Burton,"28,974"
Michigan,Allen Park,"27,566"
Michigan,Garden City,"27,052"
Michigan,Plymouth Township,"26,751"
Michigan,Mount Pleasant,"25,971"
Michigan,Forest Hills,"25,867"
Michigan,Wyandotte,"25,151"
Michigan,Inkster,"24,786"
Michigan,Walker,"24,468"
Michigan,Norton Shores,"24,081"
Michigan,Saginaw Township North,"24,050"
Michigan,Holt,"23,973"
Michigan,Waverly,"23,925"
Michigan,Romulus,"23,496"
Michigan,Hamtramck,"22,099"
Michigan,Auburn Hills,"21,845"
Michigan,Marquette,"21,441"
Michigan,Okemos,"21,369"
Michigan,Adrian,"20,840"
Michigan,Birmingham,"20,757"
Michigan,Ferndale,"20,256"
Michigan,Monroe,"20,198"
Michigan,Ypsilanti,"20,081"
